twitter.retweet.count,twitter.retweeted.user.name,twitter.retweeted.place.place_type,links.url,interaction.source,twitter.retweet.user.screen_name,twitter.user.description,interaction.geo.latitude,twitter.retweet.user.id_str,twitter.user.verified,klout.amplification,twitter.user.id,twitter.geo.latitude,interaction.geo.longitude,twitter.retweeted.place.country_code,twitter.retweeted.place.url,twitter.place.full_name,twitter.user.listed_count,twitter.retweet.domains,links.retweet_count,twitter.user.url,twitter.user.name,demographic.gender,twitter.place.name,salience.content.entities,twitter.retweet.user.geo_enabled,twitter.retweet.user.statuses_count,twitter.text,twitter.place.id,twitter.mentions,twitter.retweeted.place.name,twitter.user.id_str,twitter.retweet.user.lang,twitter.id,twitter.retweet.user.utc_offset,twitter.retweeted.user.listed_count,twitter.retweeted.user.utc_offset,twitter.source,klout.score,interaction.author.username,twitter.retweeted.user.id,twitter.geo.longitude,twitter.place.url,twitter.retweeted.user.followers_count,trends.type,links.created_at,twitter.retweet.user.created_at,twitter.retweeted.user.friends_count,interaction.created_at,salience.content.topics,twitter.place.country,twitter.retweet.text,twitter.links,twitter.user.statuses_count,twitter.domains,twitter.retweet.links,twitter.user.followers_count,interaction.author.link,trends.source,twitter.retweet.user.id,interaction.type,klout.true_reach,interaction.id,twitter.retweet.user.followers_count,links.title,twitter.retweet.created_at,trends.content,twitter.retweeted.created_at,twitter.user.time_zone,twitter.retweeted.place.country,twitter.place.place_type,twitter.retweeted.user.location,klout.network,twitter.user.friends_count,twitter.retweet.source,interaction.link,twitter.retweet.user.listed_count,twitter.retweet.id,twitter.retweet.user.location,twitter.retweet.user.description,twitter.retweeted.geo.latitude,twitter.retweeted.user.url,twitter.retweeted.geo.longitude,twitter.user.screen_name,interaction.author.id,twitter.retweet.user.url,twitter.user.location,twitter.in_reply_to_screen_name,twitter.retweet.user.friends_count,interaction.tags,twitter.retweeted.user.time_zone,twitter.retweeted.place.id,interaction.author.avatar,language.tag,twitter.user.created_at,twitter.retweeted.user.statuses_count,twitter.user.geo_enabled,twitter.retweet.mentions,twitter.retweeted.user.description,interaction.content,twitter.retweeted.user.screen_name,twitter.retweet.user.time_zone,language.confidence,twitter.user.lang,klout.topics,twitter.in_reply_to_status_id,twitter.in_reply_to_user_id,twitter.place.country_code,salience.content.sentiment,twitter.retweeted.user.geo_enabled,twitter.retweeted.source,twitter.retweeted.user.created_at,twitter.user.utc_offset,twitter.retweeted.user.lang,interaction.author.name,twitter.retweeted.user.verified,twitter.created_at,twitter.retweet.user.name,twitter.retweeted.place.full_name,twitter.retweeted.id,twitter.retweeted.user.id_str
"","","","","Echofon","","♥ @bimamrz • photography • JURNALISTIK • BAJAI • dance • music♪ • PEACE LOVERS","","","",8,112103528,"","","","","",2,"","","http://www.myspace.com/570406047","Mrs. AL GHAZALY ☮","mostly_male","","","","","kamseupay RT: @ayyupermatasari: Kira gua pas gua prtm gatau itu fullname lu pusat abn-_- RT @Mutiakhanzar algojali mah si al :P RT: @ayyuper","","[""ayyupermatasari"",""Mutiakhanzar""]","","112103528","","222040269598633984","","","","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",43,"Mutiakhanzar","","","","","","","","","Sun, 08 Jul 2012 18:51:40 +0000","","","","",38521,"","",1108,"http://twitter.com/Mutiakhanzar","","","twitter",920,"1e1c92df3deca600e07480b56e83db96","","","","","","Pacific Time (US & Canada)","","","",21.38,158,"","http://twitter.com/Mutiakhanzar/statuses/222040269598633984","","","","","","","","Mutiakhanzar",112103528,"","ÜT: -6.927855,107.662596","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2379513276/oqb6zxj4czat5dtu9yfi_normal.jpeg","ms","Sun, 07 Feb 2010 08:34:38 +0000","",true,"","","kamseupay RT: @ayyupermatasari: Kira gua pas gua prtm gatau itu fullname lu pusat abn-_- RT @Mutiakhanzar algojali mah si al :P RT: @ayyuper","","",100,"en","[""google images"",""sms"",""cuma"",""iphone photography"",""iphone""]","","","","","","","",-28800,"","Mrs. AL GHAZALY ☮","","Sun, 08 Jul 2012 18:51:40 +0000","","","",""
"","","","","Twitter for iPhone","","","","","",0,362087250,"","","","","","","","","","Michel Bouvier","male","","","","","@ABNAMRO Ik kan niet meer pinnen, zowel bij een pinautomaat bp of bank. Zo ook andere ABN klanten. Storing???","","[""ABNAMRO""]","","362087250","","222096483174989826","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,"Bouvier88","","","","","","","","","Sun, 08 Jul 2012 22:35:02 +0000","[{""name"":""Banking"",""score"":0.78002351522446,""hits"":0}]","","","",12,"","",2,"http://twitter.com/Bouvier88","","","twitter",0,"1e1c94d2815aaf00e07459002c1b4818","","","","","","","","","",0.0,51,"","http://twitter.com/Bouvier88/statuses/222096483174989826","","","","","","","","Bouvier88",362087250,"","","ABNAMRO","","[""ABN AMRO""]","","","http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png","","Thu, 25 Aug 2011 20:44:48 +0000","","","","","@ABNAMRO Ik kan niet meer pinnen, zowel bij een pinautomaat bp of bank. Zo ook andere ABN klanten. Storing???","","","","nl","","","2270841","",0,"","","","","","Michel Bouvier","","Sun, 08 Jul 2012 22:35:02 +0000","","","",""
"","","","","Echofon","","Vrijetijdsmanagement student!   The sky is the limit -- enjoying life to the fullest ..  Pixius.nl ","","","",22,85546332,"","","","","","","","","","Stephanie McGuire","female","","","","","Ongelofelijk iedereen met ABN kan niet meer pinnen en @abnamro laat niks weten over de storing alleen dat ze hard werken eraan!Onacceptabel","","[""ABNAMRO""]","","85546332","","222118936089591808","","","","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",45,"S_McGuire","","","","","","","","","Mon, 09 Jul 2012 00:04:15 +0000","","","","",7092,"","",1500,"http://twitter.com/S_McGuire","","","twitter",888,"1e1c9599eb8aa980e0742b47255b8808","","","","","","Greenland","","","",25.29,94,"","http://twitter.com/S_McGuire/statuses/222118936089591808","","","","","","","","S_McGuire",85546332,"","ÜT: 51.48545,5.393255","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2261788238/S_McGuire_normal.jpg","","Tue, 27 Oct 2009 11:01:22 +0000","","","","","Ongelofelijk iedereen met ABN kan niet meer pinnen en @abnamro laat niks weten over de storing alleen dat ze hard werken eraan!Onacceptabel","","","","en","[""amsterdam"",""barbecue""]","","","",0,"","","",-10800,"","Stephanie McGuire","","Mon, 09 Jul 2012 00:04:15 +0000","","","",""
"","","","","web","","","","","",3,509548583,"","","","","","","","","","Je T'aimee Troop ♥","unisex","","","","","@BkyKinshasa Abn Fau pas tenuier psk si tu tenui moi et ma mere aussi !!","","[""BkyKinshasa""]","","509548583","","222122292703002624","","","","web",21,"NelShaaaa","","","","","","","","","Mon, 09 Jul 2012 00:17:36 +0000","","","","",289,"","",64,"http://twitter.com/NelShaaaa","","","twitter",51,"1e1c95b7c279a000e07468c2c509b54c","","","","","","Athens","","","",4.4,153,"","http://twitter.com/NelShaaaa/statuses/222122292703002624","","","","","","","","NelShaaaa",509548583,"","","BkyKinshasa","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2215150873/536669_443608885652752_100000109326711_1730276_216770773_n_normal.jpg","fr","Thu, 01 Mar 2012 01:30:19 +0000","","","","","@BkyKinshasa Abn Fau pas tenuier psk si tu tenui moi et ma mere aussi !!","","",100,"fr","","222121925625909248","463068343","",-7,"","","",7200,"","Je T'aimee Troop ♥","","Mon, 09 Jul 2012 00:17:36 +0000","","","",""
"","","","","web","","Official Twitter Page of KarenCheenfild ™\r\n#TEAMGrosMangeur  #TeamLaFouine #FollowBack",48.7736268,"","",3,410392955,48.7736268,1.9967388,"","","Trappes, Yvelines","","","","http://www.VNTM.com","ℱєmɑlєℱσuny Bɑby ♥♥♥","","Trappes","[{""name"":""\\""toi t la tu cst pas , tu tatent a un truc de drôle\\"""",""sentiment"":-7,""confident"":1,""label"":""Quote"",""evidence"":1,""type"":""Quote"",""about"":0,""themes"":[""blague du papier"",""truc de drôle""]}]","","","Tu connais la blague du papier ? :) ""toi t la tu cst pas , tu tatent a un truc de drôle"" Elle déchire . EUH *__* abn ?","f3ce4d3e9058ca17","","","410392955","","222149344235765760","","","","web",25,"KareenCheenfild","",1.9967388,"http://api.twitter.com/1/geo/id/f3ce4d3e9058ca17.json","","","","","","Mon, 09 Jul 2012 02:05:05 +0000","","France","","",3118,"","",176,"http://twitter.com/KareenCheenfild","","","twitter",107,"1e1c96a800edae80e074b59f94c7321a","","","","","","Athens","","city","",6.16,151,"","http://twitter.com/KareenCheenfild/statuses/222149344235765760","","","","","","","","KareenCheenfild",410392955,"","San francisco ♥♥","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2355424334/8jg3fskt54rliu1x31hx_normal.jpeg","fr","Sat, 12 Nov 2011 01:37:16 +0000","",true,"","","Tu connais la blague du papier ? :) ""toi t la tu cst pas , tu tatent a un truc de drôle"" Elle déchire . EUH *__* abn ?","","",62,"fr","","","","FR",-4,"","","",7200,"","ℱєmɑlєℱσuny Bɑby ♥♥♥","","Mon, 09 Jul 2012 02:05:05 +0000","","","",""
"","","","","Twitter for Android","","◘◘◘◘Follow me People #OuPas !!!!!!!!!!◘◘◘◘ #TeamPSG #TeanChicagoBulls #TeamVWPolo #TeamAndroid ... kik: radik97one","","","",7,323574829,"","","","","",1,"","","","♠RéGiis El'Neg♠ ツ","","","[{""name"":""\\""@SweetasKandy: Confession: je suis nul au lit. =/\\"""",""sentiment"":4,""confident"":1,""label"":""Quote"",""evidence"":1,""type"":""Quote"",""about"":0}]","","","""@SweetasKandy: Confession: je suis nul au lit. =/"" abn?? Pk?? Tu fais des cauchemar ?? Tarrive pas a dodo ??","","[""SweetasKandy""]","","323574829","","222175182779990016","","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41,"rAdiikaaL97one","","","","","","","","","Mon, 09 Jul 2012 03:47:46 +0000","","","","",14710,"","",170,"http://twitter.com/rAdiikaaL97one","","","twitter",588,"1e1c978d84cdad00e0746b3c8f70ba54","","","","","","Atlantic Time (Canada)","","","",18.65,227,"","http://twitter.com/rAdiikaaL97one/statuses/222175182779990016","","","","","","","","rAdiikaaL97one",323574829,"","brésil ","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2324510283/pzhog4hf3bx29wm0e7fi_normal.jpeg","fr","Sat, 25 Jun 2011 02:05:39 +0000","",true,"","","""@SweetasKandy: Confession: je suis nul au lit. =/"" abn?? Pk?? Tu fais des cauchemar ?? Tarrive pas a dodo ??","","",100,"en","[""music"",""scrubs"",""new york jets""]","","","",4,"","","",-14400,"","♠RéGiis El'Neg♠ ツ","","Mon, 09 Jul 2012 03:47:46 +0000","","","",""
"","","","","web","","i'm studied guidance and counseling at university of sriwijaya'11.\r\njust ♡ my family. i'm movie and music holic ^^","","","",7,93211254,"","","","","","","","","http://www.facebook.com/ira.eff?ref=tn_tnmn","ira suci febrianti","unisex","","","","","Ngga abn ka mnggil ku -_- RT @liechaikha_yoza ku pulang,kha baru datang, ku lanjut tempat lain,pas pulang kerumah ketemu agi","","[""liechaikha_yoza""]","","93211254","","222193030197805058","","","","web",32,"iraesseff","","","","","","","","","Mon, 09 Jul 2012 04:58:41 +0000","","","","",3043,"","",134,"http://twitter.com/iraesseff","","","twitter",163,"1e1c982c07a5a680e0748df1a3471040","","","","","","Pacific Time (US & Canada)","","","",10.05,108,"","http://twitter.com/iraesseff/statuses/222193030197805058","","","","","","","","iraesseff",93211254,"","palembang","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2374821283/5znmg21ciiro3jm6fner_normal.jpeg","ms","Sat, 28 Nov 2009 16:14:42 +0000","",true,"","","Ngga abn ka mnggil ku -_- RT @liechaikha_yoza ku pulang,kha baru datang, ku lanjut tempat lain,pas pulang kerumah ketemu agi","","",100,"en","[""apa""]","","","","","","","",-28800,"","ira suci febrianti","","Mon, 09 Jul 2012 04:58:41 +0000","","","",""
"","","","","TweetDeck","","Carbage Run 2012 contestant - Team 161 - consists of the idiots: @kossygin, @beversteven & @mfj84 - A tribute to Down Periscope: the SS161 ","","","",6,377415014,"","","","","",1,"","","http://www.teamstingray.nl","Team Stingray","","","","","","Bij de ABN Amro in Hardenberg omdat @beversteven zijn pas kwijt is, goed begin van de #carbagerun","","[""BeverSteven""]","","377415014","","222242661153771520","","","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",29,"TeamStingray","","","","","","","","","Mon, 09 Jul 2012 08:15:54 +0000","","","","",190,"","",120,"http://twitter.com/TeamStingray","","","twitter",58,"1e1c99e4d7eda900e07450e9073ad10c","","","","","","Greenland","","","",9.5,129,"","http://twitter.com/TeamStingray/statuses/222242661153771520","","","","","","","","TeamStingray",377415014,"","Groningen","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2330270904/d41nls82bvp8aeo72urp_normal.jpeg","nl","Wed, 21 Sep 2011 14:57:03 +0000","","","","","Bij de ABN Amro in Hardenberg omdat @beversteven zijn pas kwijt is, goed begin van de #carbagerun","","",100,"nl","","","","","","","","",-10800,"","Team Stingray","","Mon, 09 Jul 2012 08:15:54 +0000","","","",""
1,"ina rozenga","","","web","APRJ02","","","209111368","",8,"","","","","","","","","","","","female","","",true,2459,"","","","","","nl","222243025550721024",3600,"","","",33,"APRJ02",262354822,"","",53,"","","Thu, 28 Oct 2010 14:47:43 +0000",120,"Mon, 09 Jul 2012 08:17:21 +0000","","","PAS OP.   ook van  ABN-AMRO gaan er valse emails rond...","","","","","","http://twitter.com/APRJ02","",209111368,"twitter",70,"1e1c99e8159fae80e074f6b05399e85c",94,"","Mon, 09 Jul 2012 08:17:21 +0000","","Mon, 02 Jul 2012 18:48:12 +0000","","","","",12.71,"","web","http://twitter.com/APRJ02/statuses/222243025550721024","","222243025550721024","Midsland...Terschelling","Moeder, Terschelling, Amsterdam, Genieten, Zomer, Zon, Werken, Vrienden en de Liefde...ENJOY!!!","","","","",209111368,"https://www.facebook.com/summervibesallover","","",166,"[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2271927244/tgn54ig0g0gt20whly4l_normal.jpeg","nl","",524,"","","","RT @inaschee: PAS OP.   ook van  ABN-AMRO gaan er valse emails rond...","inaschee","Amsterdam",100,"","[""money""]","","","","","","web","Mon, 07 Mar 2011 22:06:42 +0000","","nl","Anneke","","","Anneke","","219865070107234304","262354822"
"","","","","Twitter for iPhone","","de Duivense Taxi, Arnhem & de Liemers. Airportvervoer. 0316 870005","","","",6,360176944,"","","","","",3,"","","http://www.taxiduiven.nl","Defra Taxi Duiven","","","","","","Ah, zakenbank #abnamro blijkt pas om 13.00 uur open te gaan, dan toch maar naar #ing die is ook 's morgens open! #zakengaandoorookopmaandag","","","","360176944","","222254291426082816","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32,"TaxiDuiven","","","","","","","","","Mon, 09 Jul 2012 09:02:07 +0000","","","","",1280,"","",161,"http://twitter.com/TaxiDuiven","","","twitter",149,"1e1c9a4c2551a180e0745610976e4800","","","","","","Amsterdam","","","",10.25,146,"","http://twitter.com/TaxiDuiven/statuses/222254291426082816","","","","","","","","TaxiDuiven",360176944,"","Duiven","","","[""ABN AMRO"",""Rabobank""]","","","http://a0.twimg.com/profile_images/2361496406/image_normal.jpg","nl","Mon, 22 Aug 2011 20:20:12 +0000","",true,"","","Ah, zakenbank #abnamro blijkt pas om 13.00 uur open te gaan, dan toch maar naar #ing die is ook 's morgens open! #zakengaandoorookopmaandag","","",100,"nl","","","","","","","","",3600,"","Defra Taxi Duiven","","Mon, 09 Jul 2012 09:02:07 +0000","","","",""
"","","","","UberSocial for BlackBerry","","♥ my love stanley.  ","","","",5,241196750,"","","","","",1,"","","","Aicha","female","","","","","Omg bij rabobank zuid niet pinnen !!!!!! Je pin pas word geskimt dan kunne ze pinnen op je pas","","","","241196750","","222268206490988546","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",38,"AichaxStanley","","","","","","","","","Mon, 09 Jul 2012 09:57:24 +0000","","","","",16596,"","",363,"http://twitter.com/AichaxStanley","","","twitter",534,"1e1c9ac7b6b1aa00e0747f6efc69e914","","","","","","Athens","","","",13.63,304,"","http://twitter.com/AichaxStanley/statuses/222268206490988546","","","","","","","","AichaxStanley",241196750,"","already taken by@superstanleyy","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2291933377/341169566_normal.jpg","nl","Fri, 21 Jan 2011 17:57:20 +0000","","","","","Omg bij rabobank zuid niet pinnen !!!!!! Je pin pas word geskimt dan kunne ze pinnen op je pas","","",100,"en","[""music""]","","","","","","","",7200,"","Aicha","","Mon, 09 Jul 2012 09:57:24 +0000","","","",""
"","","","","Twitter for Android","","♥ dennis - you are and always will be, my only love. ",51.331326,"","",4,58805727,51.331326,3.84080334,"","","Terneuzen, Zeeland","","","","","Jaimy Dees","male","Terneuzen","","","","niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :(","4858e0389fbc9297","","","58805727","","222277754379440128","","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",27,"jaimmm","",3.84080334,"http://api.twitter.com/1/geo/id/4858e0389fbc9297.json","","","","","","Mon, 09 Jul 2012 10:35:21 +0000","","The Netherlands","","",13403,"","",368,"http://twitter.com/jaimmm","","","twitter",94,"1e1c9b1c89dbaa80e0741a69fc7e2678","","","","","","Amsterdam","","city","",7.55,74,"","http://twitter.com/jaimmm/statuses/222277754379440128","","","","","","","","jaimmm",58805727,"","Terneuzenx ","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2369692186/OhuTi5B8_normal","nl","Tue, 21 Jul 2009 14:16:33 +0000","",true,"","","niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :(","","",100,"en","","","","NL","","","","",3600,"","Jaimy Dees","","Mon, 09 Jul 2012 10:35:21 +0000","","","",""
"","","","","Twitter for BlackBerry®","","I love the sound of being yours @Mr_murdamurre *181211♥           BB: 238CC1BD","","","",4,123601017,"","","","","","","","","","Sanne Cevaal ","mostly_female","","","","","""@jaimmm: niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :("" bloemenbalie jumbo is het ook gebeurd:o","","[""jaimmm""]","","123601017","","222278944651624448","","","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",30,"Eavve","","","","","","","","","Mon, 09 Jul 2012 10:40:04 +0000","","","","",12688,"","",249,"http://twitter.com/Eavve","","","twitter",153,"1e1c9b2714c1aa00e07417cbf894d536","","","","","","","","","",8.64,184,"","http://twitter.com/Eavve/statuses/222278944651624448","","","","","","","","Eavve",123601017,"","Thuis","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2340961486/d0aqqra1ucndj748v5qa_normal.jpeg","nl","Tue, 16 Mar 2010 16:21:16 +0000","","","","","""@jaimmm: niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :("" bloemenbalie jumbo is het ook gebeurd:o","","",100,"en","[""money""]","","","","","","","","","","Sanne Cevaal ","","Mon, 09 Jul 2012 10:40:04 +0000","","","",""
"","","","","TweetDeck","","Carpe Diem Quam Minimum Credula Postero","","","",7,68683987,"","","","","","","","","http://www.patrickbcd12.hyves.nl","Patrick Annema","male","","","","","@kimamandaa die 4 euro voor een extra pas bedoel je? das een foutje, krijg je terug als het goed is (a) of heb je geen Rabobank?","","[""kimamandaa""]","","68683987","","222285374859382787","","","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",37,"Patrickannema","","","","","","","","","Mon, 09 Jul 2012 11:05:37 +0000","","","","",12339,"","",232,"http://twitter.com/Patrickannema","","","twitter",123,"1e1c9b603095a680e074784bc23c9066","","","","","","Amsterdam","","","",17.2,192,"","http://twitter.com/Patrickannema/statuses/222285374859382787","","","","","","","","Patrickannema",68683987,"","Assen","kimamandaa","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1339221832/GetAttachmentyy_normal.jpg","nl","Tue, 25 Aug 2009 12:49:47 +0000","",true,"","","@kimamandaa die 4 euro voor een extra pas bedoel je? das een foutje, krijg je terug als het goed is (a) of heb je geen Rabobank?","","",94,"en","","222285005081161728","102441899","","","","","",3600,"","Patrick Annema","","Mon, 09 Jul 2012 11:05:37 +0000","","","",""
"","","","","web","","to forget is to let go, to let go is to move on ❤","","","",3,216714403,"","","","","","","","","","νiνα.","","","","","","Nu pas wakker, ff ontbijten dan naar rabobank nieuwe pinpas aanvragen.","","","","216714403","","222285580120227841","","","","web",20,"_vivaberkhout","","","","","","","","","Mon, 09 Jul 2012 11:06:26 +0000","","","","",13121,"","",124,"http://twitter.com/_vivaberkhout","","","twitter",61,"1e1c9b6203e2a500e07451bd613e7b7c","","","","","","Greenland","","","",4.21,114,"","http://twitter.com/_vivaberkhout/statuses/222285580120227841","","","","","","","","_vivaberkhout",216714403,"","","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2299548415/rlh790q19g8m4maapr3a_normal.jpeg","nl","Wed, 17 Nov 2010 14:24:50 +0000","","","","","Nu pas wakker, ff ontbijten dan naar rabobank nieuwe pinpas aanvragen.","","",100,"nl","","","","","","","","",-10800,"","νiνα.","","Mon, 09 Jul 2012 11:06:26 +0000","","","",""
0,"Jaimy Dees","city","","TweetDeck","Alindaaxx","","","129250019","",4,"","","","NL","http://api.twitter.com/1/geo/id/4858e0389fbc9297.json","","","","","","","female","","",true,5310,"","","","Terneuzen","","en","222287574385963009",-10800,"",3600,"",25,"Alindaaxx",58805727,"","",368,"","","Sat, 03 Apr 2010 17:26:57 +0000",75,"Mon, 09 Jul 2012 11:14:22 +0000","","","niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :(","","","","","","http://twitter.com/Alindaaxx","",129250019,"twitter",75,"1e1c9b73bf5fab00e074423fc5966b9c",156,"","Mon, 09 Jul 2012 11:14:22 +0000","","Mon, 09 Jul 2012 10:35:21 +0000","","The Netherlands","","Terneuzenx ",6.2,"","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://twitter.com/Alindaaxx/statuses/222287574385963009","","222287574385963009","Terneuzen","loveyou",51.2989485,"",3.8249812,"",129250019,"","","",134,"[""Rabobank""]","Amsterdam","4858e0389fbc9297","http://a0.twimg.com/profile_images/2338992696/Q4WgYOsj_normal","nl","",13411,"","","♥ dennis - you are and always will be, my only love. ","RT @jaimmm: niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :(","jaimmm","Greenland",100,"","","","","","",true,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tue, 21 Jul 2009 14:16:33 +0000","","en","Alinda van F ","","","Alinda van F ","Terneuzen, Zeeland","222277754379440128","58805727"
0,"Sanne Cevaal ","","","Twitter for iPhone","NiekFermont","","","209544670","",6,"","","","","","","","","","","","male","","","",5752,"","","","","","en","222290034752094211",3600,"","","",32,"NiekFermont",123601017,"","",250,"","","Fri, 29 Oct 2010 11:53:59 +0000",184,"Mon, 09 Jul 2012 11:24:08 +0000","","","""@jaimmm: niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :("" bloemenbalie jumbo is het ook gebeurd:o","","","","","","http://twitter.com/NiekFermont","",209544670,"twitter",132,"1e1c9b8993e7ac00e07467a2111b482e",120,"","Mon, 09 Jul 2012 11:24:08 +0000","","Mon, 09 Jul 2012 10:40:04 +0000","","","","Thuis",10.59,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/NiekFermont/statuses/222290034752094211","","222290034752094211","","","","","","",209544670,"","","",88,"[""Rabobank""]","","","http://a0.twimg.com/profile_images/2325079627/image_normal.jpg","nl","",12694,"","[""jaimmm""]","I love the sound of being yours @Mr_murdamurre *181211♥           BB: 238CC1BD","RT @Eavve: ""@jaimmm: niet pinnen bij de rabobank in zuidpolder, daar word je geskimmed :("" bloemenbalie jumbo is het ook gebeurd:o","Eavve","Amsterdam",100,"","","","","","","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Tue, 16 Mar 2010 16:21:16 +0000","","en","Niek Fermont","","","Niek Fermont","","222278944651624448","123601017"
